index	plane	u	v	itype	x0	y0	irot	nvertices	vx_0	vy_0	vx_1	vy_1	vx_2	vy_2	vx_3	vy_3	vx_4	vy_4	vx_5	vy_5	vx_6	vy_6	icassette	trigRate	trigLinks	dataRate_ld	dataLinks_ld	dataRate_hd	dataLinks_hd	MB	wagon	isEngine	nROCs	power	mrot	phi	HDorLD	hash	hash_hdld	isSiPM	engine_trig_fibres	engine_data_fibres	engine_ctrl_fibres	dataPp0	trigPp0	dataPp0_type	trigPp0_type	dataPp1	trigPp1	dataPp1_type	trigPp1_type	dataPp2	DAQ
1	1	1	3	FI	-83.822	440.277	5	6	0.046	391.879	-0.057	488.702	-83.888	537.102	-167.617	488.679	-167.688	391.956	-83.857	343.556	0.046	391.879	2	7.044	8	2.841	3	3.392	4	102	0	FALSE	6	7.2	0	100.779	1	101030	101031	0	3	2	2	PP0(CE-)L1/C02_FO_1_3	PP0(CE-)L1/C02_FO_2_2	C	A	PP1(CE-)11_FO_1_3	PP1(CE-)9_FO_2_2	Ap	Ap	PPFO(CE-)X5_19	DAQ_2_5
2	1	1	4	FI	-167.633	585.452	5	6	-83.888	537.102	-83.817	633.825	-167.648	682.225	-251.464	633.852	-251.448	537.079	-167.617	488.679	-83.888	537.102	2	4.799	5	1.971	3	2.087	3	102	0	FALSE	6	7.2	0	105.978	1	101040	101041	0	3	2	2	PP0(CE-)L1/C02_FO_1_3	PP0(CE-)L1/C02_FO_2_2	C	A	PP1(CE-)11_FO_1_3	PP1(CE-)9_FO_2_2	Ap	Ap	PPFO(CE-)X5_19	DAQ_2_5
3	1	1	5	FI	-251.461	730.637	5	6	-167.648	682.225	-167.664	778.998	-251.495	827.398	-335.311	779.025	-335.295	682.252	-251.464	633.852	-167.648	682.225	2	3.419	4	1.479	2	1.507	2	102	0	TRUE	6	7.2	0	108.992	1	101050	101051	0	3	2	2	PP0(CE-)L1/C02_FO_1_3	PP0(CE-)L1/C02_FO_2_2	C	A	PP1(CE-)11_FO_1_3	PP1(CE-)9_FO_2_2	Ap	Ap	PPFO(CE-)X5_19	DAQ_2_5
12	1	2	4	FI	-0.002	585.457	4	6	83.846	537.025	83.743	633.848	-0.088	682.248	-83.817	633.825	-83.888	537.102	-0.057	488.702	83.846	537.025	2	5.07	6	2.068	3	2.21	3	103	0	FALSE	6	7.2	0	90	1	102040	102041	0	2	1	1	PP0(CE-)L1/C02_FO_1_1	PP0(CE-)L1/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_1	PP1(CE-)9_FO_2_1	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
13	1	2	5	FI	-83.813	730.632	4	6	-0.088	682.248	0.033	779.057	-83.798	827.457	-167.664	778.998	-167.648	682.225	-83.817	633.825	-0.088	682.248	2	3.661	4	1.568	2	1.605	2	103	0	FALSE	6	7.2	0	96.544	1	102050	102051	0	2	1	1	PP0(CE-)L1/C02_FO_1_1	PP0(CE-)L1/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_1	PP1(CE-)9_FO_2_1	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
23	1	3	5	FI	83.818	730.638	4	6	167.696	682.257	167.593	779.08	83.762	827.48	0.033	779.057	-0.088	682.248	83.743	633.848	167.696	682.257	2	3.693	4	1.568	2	1.607	2	103	0	TRUE	6	7.2	0	83.456	1	103050	103051	0	2	1	1	PP0(CE-)L1/C02_FO_1_1	PP0(CE-)L1/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_1	PP1(CE-)9_FO_2_1	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
4	1	1	6	FO	-335.28	875.817	2	6	-251.495	827.398	-251.461	924.257	-335.292	972.657	-419.071	924.148	-419.142	827.425	-335.311	779.025	-251.495	827.398	2	2.902	3	0.957	1	0.911	1	104	1	FALSE	3	3.6	0	110.948	0	101060	101060	0	2	1	1	PP0(CE-)L1/C02_FO_1_1	PP0(CE-)L1/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_1	PP1(CE-)9_FO_2_1	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
5	1	1	7	FO	-419.1	1020.998	5	6	-335.292	972.657	-335.221	1069.38	-419.139	1117.83	-502.868	1069.407	-502.989	972.598	-419.071	924.148	-335.292	972.657	2	2.327	3	0.757	1	0.72	1	104	1	FALSE	3	3.6	0	112.317	0	101070	101070	0	2	1	1	PP0(CE-)L1/C02_FO_1_1	PP0(CE-)L1/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_1	PP1(CE-)9_FO_2_1	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
6	1	1	8	FO	-502.919	1166.178	5	6	-419.139	1117.83	-419.068	1214.553	-502.899	1262.953	-586.715	1214.58	-586.699	1117.807	-502.868	1069.407	-419.139	1117.83	2	1.766	2	0.59	1	0.569	1	104	0	TRUE	3	3.6	0	113.328	0	101080	101080	0	2	1	1	PP0(CE-)L1/C02_FO_1_1	PP0(CE-)L1/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_1	PP1(CE-)9_FO_2_1	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
7	1	1	9	aOeT	-586.739	1311.358	3	4	-502.915	1359.726	-670.546	1262.98	-586.715	1214.58	-502.899	1262.953	-502.915	1359.726	0	0	0	0	2	1.292	2	0.376	1	0.376	1	104	0	FALSE	3	3.6	0	114.105	0	101090	101090	0	2	1	1	PP0(CE-)L1/C02_FO_1_1	PP0(CE-)L1/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_1	PP1(CE-)9_FO_2_1	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
14	1	2	6	FM	-167.641	875.818	5	6	-83.798	827.457	-83.814	924.23	-167.645	972.63	-251.461	924.257	-251.495	827.398	-167.664	778.998	-83.798	827.457	2	2.903	3	1.008	2	0.983	1	105	1	FALSE	3	3.6	0	100.836	0	102060	102060	0	2	1	1	PP0(CE-)L1/C02_FO_1_1	PP0(CE-)L1/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_1	PP1(CE-)9_FO_2_1	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
15	1	2	7	FO	-251.46	1020.998	5	6	-167.645	972.63	-167.661	1069.403	-251.492	1117.803	-335.221	1069.38	-335.292	972.657	-251.461	924.257	-167.645	972.63	2	2.412	3	0.802	1	0.763	1	105	1	FALSE	3	3.6	0	103.836	0	102070	102070	0	2	1	1	PP0(CE-)L1/C02_FO_1_1	PP0(CE-)L1/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_1	PP1(CE-)9_FO_2_1	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
16	1	2	8	FO	-335.28	1166.178	5	6	-251.492	1117.803	-251.421	1214.526	-335.339	1262.976	-419.068	1214.553	-419.139	1117.83	-335.221	1069.38	-251.492	1117.803	2	2.144	3	0.647	1	0.62	1	105	0	TRUE	3	3.6	0	106.04	0	102080	102080	0	2	1	1	PP0(CE-)L1/C02_FO_1_1	PP0(CE-)L1/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_1	PP1(CE-)9_FO_2_1	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
17	1	2	9	FOe	-419.099	1311.358	5	6	-335.339	1262.976	-335.268	1359.699	-419.099	1408.099	-502.915	1359.726	-502.899	1262.953	-419.068	1214.553	-335.339	1262.976	2	1.545	2	0.589	1	0.589	1	105	0	FALSE	3	3.6	0	107.723	0	102090	102090	0	2	1	1	PP0(CE-)L1/C02_FO_1_1	PP0(CE-)L1/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_1	PP1(CE-)9_FO_2_1	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
24	1	3	6	FM	0.007	875.813	5	6	83.762	827.48	83.833	924.203	0.002	972.603	-83.814	924.23	-83.798	827.457	0.033	779.057	83.762	827.48	2	2.99	4	1.045	2	1.02	2	106	1	FALSE	3	3.6	0	90	0	103060	103060	0	2	1	1	PP0(CE-)L1/C02_FO_1_1	PP0(CE-)L1/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_1	PP1(CE-)9_FO_2_1	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
25	1	3	7	FO	-83.821	1020.998	5	6	0.002	972.603	-0.014	1069.376	-83.845	1117.776	-167.661	1069.403	-167.645	972.63	-83.814	924.23	0.002	972.603	2	2.513	3	0.834	1	0.793	1	106	1	FALSE	3	3.6	0	94.693	0	103070	103070	0	2	1	1	PP0(CE-)L1/C02_FO_1_1	PP0(CE-)L1/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_1	PP1(CE-)9_FO_2_1	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
26	1	3	8	FO	-167.64	1166.178	5	6	-83.845	1117.776	-83.861	1214.549	-167.692	1262.949	-251.421	1214.526	-251.492	1117.803	-167.661	1069.403	-83.845	1117.776	2	2.169	3	0.68	1	0.649	1	106	0	TRUE	3	3.6	0	98.18	0	103080	103080	0	2	1	1	PP0(CE-)L1/C02_FO_1_1	PP0(CE-)L1/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_1	PP1(CE-)9_FO_2_1	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
27	1	3	9	FO	-251.465	1311.35	5	6	-167.692	1262.949	-167.571	1359.759	-251.489	1408.209	-335.268	1359.699	-335.339	1262.976	-251.421	1214.526	-167.692	1262.949	2	1.643	2	0.547	1	0.536	1	106	0	FALSE	3	3.6	0	100.855	0	103090	103090	0	2	1	1	PP0(CE-)L1/C02_FO_1_1	PP0(CE-)L1/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_1	PP1(CE-)9_FO_2_1	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
28	1	3	10	aOeT	-335.279	1456.539	2	4	-251.418	1504.932	-419.099	1408.099	-335.268	1359.699	-251.489	1408.209	-251.418	1504.932	0	0	0	0	2	0.984	2	0.227	1	0.227	1	106	0	FALSE	3	3.6	0	102.963	0	103100	103100	0	2	1	1	PP0(CE-)L1/C02_FO_1_1	PP0(CE-)L1/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_1	PP1(CE-)9_FO_2_1	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
35	1	4	6	FM	167.638	875.818	1	6	251.496	827.403	251.393	924.226	167.562	972.626	83.833	924.203	83.762	827.48	167.593	779.08	251.496	827.403	2	2.924	3	1.011	2	0.985	2	107	0	FALSE	3	3.6	0	79.164	0	104060	104060	0	2	1	1	PP0(CE-)L1/C02_FO_1_1	PP0(CE-)L1/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_1	PP1(CE-)9_FO_2_1	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
47	1	5	7	FO	251.453	1020.99	1	6	335.296	972.549	335.243	1069.459	251.412	1117.859	167.633	1069.349	167.562	972.626	251.393	924.226	335.296	972.549	2	2.439	3	0.802	1	0.763	1	107	0	TRUE	3	3.6	0	76.164	0	105070	105070	0	2	1	1	PP0(CE-)L1/C02_FO_1_1	PP0(CE-)L1/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_1	PP1(CE-)9_FO_2_1	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
59	1	6	8	FO	335.278	1166.179	1	6	419.146	1117.782	419.043	1214.604	335.212	1263.004	251.483	1214.582	251.412	1117.859	335.243	1069.459	419.146	1117.782	2	2.141	3	0.647	1	0.619	1	107	1	FALSE	3	3.6	0	73.96	0	106080	106080	0	2	1	1	PP0(CE-)L1/C02_FO_1_1	PP0(CE-)L1/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_1	PP1(CE-)9_FO_2_1	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
71	1	7	9	FOe	419.098	1311.36	1	6	502.946	1262.927	502.843	1359.75	419.012	1408.15	335.283	1359.727	335.212	1263.004	419.043	1214.604	502.946	1262.927	2	1.54	2	0.59	1	0.59	1	107	1	FALSE	3	3.6	0	72.277	0	107090	107090	0	2	1	1	PP0(CE-)L1/C02_FO_1_1	PP0(CE-)L1/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_1	PP1(CE-)9_FO_2_1	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
46	1	5	6	FO	335.278	875.818	1	6	419.143	827.376	419.04	924.199	335.296	972.549	251.393	924.226	251.496	827.403	335.24	779.053	419.143	827.376	2	2.91	3	0.957	1	0.911	1	108	0	FALSE	3	3.6	0	69.052	0	105060	105060	0	2	1	1	PP0(CE-)L1/C02_FO_1_1	PP0(CE-)L1/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_1	PP1(CE-)9_FO_2_1	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
58	1	6	7	FO	419.098	1020.999	1	6	502.993	972.609	502.89	1069.432	419.146	1117.782	335.243	1069.459	335.296	972.549	419.04	924.199	502.993	972.609	2	2.334	3	0.756	1	0.72	1	108	0	TRUE	3	3.6	0	67.683	0	106070	106070	0	2	1	1	PP0(CE-)L1/C02_FO_1_1	PP0(CE-)L1/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_1	PP1(CE-)9_FO_2_1	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
70	1	7	8	FO	502.918	1166.179	1	6	586.793	1117.754	586.69	1214.577	502.946	1262.927	419.043	1214.604	419.146	1117.782	502.89	1069.432	586.793	1117.754	2	1.767	2	0.593	1	0.573	1	108	1	FALSE	3	3.6	0	66.672	0	107080	107080	0	2	1	1	PP0(CE-)L1/C02_FO_1_1	PP0(CE-)L1/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_1	PP1(CE-)9_FO_2_1	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
82	1	8	9	FOe	586.738	1311.36	1	6	670.593	1262.9	670.54	1359.81	586.796	1408.16	502.843	1359.75	502.946	1262.927	586.69	1214.577	670.593	1262.9	2	1.435	2	0.463	1	0.465	1	108	1	FALSE	3	3.6	0	65.895	0	108090	108090	0	2	1	1	PP0(CE-)L1/C02_FO_1_1	PP0(CE-)L1/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_1	PP1(CE-)9_FO_2_1	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
45	1	5	5	FM	419.098	730.638	1	6	502.903	682.253	502.887	779.026	419.143	827.376	335.24	779.053	335.343	682.23	419.087	633.88	502.903	682.253	2	3.172	4	1.109	2	1.086	2	109	0	FALSE	3	3.6	0	60.161	0	105050	105050	0	2	1	1	PP0(CE-)L1/C02_FO_1_2	PP0(CE-)L1/C02_FO_2_2	A	A	PP1(CE-)11_FO_1_2	PP1(CE-)9_FO_2_2	Ap	Ap	PPFO(CE-)X5_21	DAQ_2_6
57	1	6	6	FO	502.913	875.81	1	6	586.703	827.399	586.737	924.259	502.993	972.609	419.04	924.199	419.143	827.376	502.887	779.026	586.703	827.399	2	2.62	3	0.85	1	0.809	1	109	0	TRUE	3	3.6	0	60.134	0	106060	106060	0	2	1	1	PP0(CE-)L1/C02_FO_1_2	PP0(CE-)L1/C02_FO_2_2	A	A	PP1(CE-)11_FO_1_2	PP1(CE-)9_FO_2_2	Ap	Ap	PPFO(CE-)X5_21	DAQ_2_6
69	1	7	7	FO	586.738	1020.999	1	6	670.553	972.632	670.537	1069.404	586.793	1117.754	502.89	1069.432	502.993	972.609	586.737	924.259	670.553	972.632	2	2.225	3	0.675	1	0.644	1	109	1	FALSE	3	3.6	0	60.115	0	107070	107070	0	2	1	1	PP0(CE-)L1/C02_FO_1_2	PP0(CE-)L1/C02_FO_2_2	A	A	PP1(CE-)11_FO_1_2	PP1(CE-)9_FO_2_2	Ap	Ap	PPFO(CE-)X5_21	DAQ_2_6
81	1	8	8	FOe	670.558	1166.18	1	6	754.353	1117.777	754.337	1214.55	670.593	1262.9	586.69	1214.577	586.793	1117.754	670.537	1069.404	754.353	1117.777	2	1.605	2	0.616	1	0.616	1	109	1	FALSE	3	3.6	0	60.101	0	108080	108080	0	2	1	1	PP0(CE-)L1/C02_FO_1_2	PP0(CE-)L1/C02_FO_2_2	A	A	PP1(CE-)11_FO_1_2	PP1(CE-)9_FO_2_2	Ap	Ap	PPFO(CE-)X5_21	DAQ_2_6
36	1	4	7	FO	83.827	1020.993	1	6	167.562	972.626	167.633	1069.349	83.802	1117.749	-0.014	1069.376	0.002	972.603	83.833	924.203	167.562	972.626	2	2.549	3	0.834	1	0.793	1	110	0	FALSE	3	3.6	0	85.306	0	104070	104070	0	2	1	1	PP0(CE-)L1/C02_FO_1_2	PP0(CE-)L1/C02_FO_2_2	A	A	PP1(CE-)11_FO_1_2	PP1(CE-)9_FO_2_2	Ap	Ap	PPFO(CE-)X5_21	DAQ_2_6
48	1	5	8	FO	167.647	1166.174	1	6	251.412	1117.859	251.483	1214.582	167.652	1262.982	83.836	1214.609	83.802	1117.749	167.633	1069.349	251.412	1117.859	2	2.19	3	0.677	1	0.646	1	110	0	TRUE	3	3.6	0	81.819	0	105080	105080	0	2	1	1	PP0(CE-)L1/C02_FO_1_2	PP0(CE-)L1/C02_FO_2_2	A	A	PP1(CE-)11_FO_1_2	PP1(CE-)9_FO_2_2	Ap	Ap	PPFO(CE-)X5_21	DAQ_2_6
60	1	6	9	FO	251.467	1311.354	1	6	335.212	1263.004	335.283	1359.727	251.452	1408.127	167.636	1359.754	167.652	1262.982	251.483	1214.582	335.212	1263.004	2	1.646	2	0.546	1	0.536	1	110	1	FALSE	3	3.6	0	79.145	0	106090	106090	0	2	1	1	PP0(CE-)L1/C02_FO_1_2	PP0(CE-)L1/C02_FO_2_2	A	A	PP1(CE-)11_FO_1_2	PP1(CE-)9_FO_2_2	Ap	Ap	PPFO(CE-)X5_21	DAQ_2_6
72	1	7	10	aOeB	335.287	1456.535	1	4	419.012	1408.15	251.436	1504.9	251.452	1408.127	335.283	1359.727	419.012	1408.15	0	0	0	0	2	0.997	2	0.232	1	0.232	1	110	1	FALSE	3	3.6	0	77.037	0	107100	107100	0	2	1	1	PP0(CE-)L1/C02_FO_1_2	PP0(CE-)L1/C02_FO_2_2	A	A	PP1(CE-)11_FO_1_2	PP1(CE-)9_FO_2_2	Ap	Ap	PPFO(CE-)X5_21	DAQ_2_6
37	1	4	8	FO	-0.006	1166.17	1	6	83.802	1117.749	83.836	1214.609	0.005	1263.009	-83.861	1214.549	-83.845	1117.776	-0.014	1069.376	83.802	1117.749	2	2.187	3	0.69	1	0.658	1	111	0	TRUE	3	3.6	0	90	0	104080	104080	0	2	1	1	PP0(CE-)L1/C02_FO_1_3	PP0(CE-)L1/C02_FO_2_2	C	A	PP1(CE-)11_FO_1_3	PP1(CE-)9_FO_2_2	Ap	Ap	PPFO(CE-)X5_19	DAQ_2_5
38	1	4	9	FO	-83.82	1311.359	5	6	0.005	1263.009	-0.011	1359.782	-83.842	1408.182	-167.571	1359.759	-167.692	1262.949	-83.861	1214.549	0.005	1263.009	2	1.698	2	0.563	1	0.549	1	111	0	FALSE	3	3.6	0	93.657	0	104090	104090	0	2	1	1	PP0(CE-)L1/C02_FO_1_3	PP0(CE-)L1/C02_FO_2_2	C	A	PP1(CE-)11_FO_1_3	PP1(CE-)9_FO_2_2	Ap	Ap	PPFO(CE-)X5_19	DAQ_2_5
39	1	4	10	bOeLR	-167.64	1456.539	2	5	-83.771	1504.904	-251.418	1504.932	-251.489	1408.209	-167.571	1359.759	-83.842	1408.182	-83.771	1504.904	0	0	2	1.214	2	0.382	1	0.382	1	111	0	FALSE	3	3.6	0	96.566	0	104100	104100	0	2	1	1	PP0(CE-)L1/C02_FO_1_3	PP0(CE-)L1/C02_FO_2_2	C	A	PP1(CE-)11_FO_1_3	PP1(CE-)9_FO_2_2	Ap	Ap	PPFO(CE-)X5_19	DAQ_2_5
49	1	5	9	FO	83.819	1311.359	1	6	167.652	1262.982	167.636	1359.754	83.805	1408.154	-0.011	1359.782	0.005	1263.009	83.836	1214.609	167.652	1262.982	2	1.691	2	0.563	1	0.549	1	111	1	FALSE	3	3.6	0	86.343	0	105090	105090	0	2	1	1	PP0(CE-)L1/C02_FO_1_3	PP0(CE-)L1/C02_FO_2_2	C	A	PP1(CE-)11_FO_1_3	PP1(CE-)9_FO_2_2	Ap	Ap	PPFO(CE-)X5_19	DAQ_2_5
50	1	5	10	dOeR	0	1456.539	1	5	83.805	1408.154	83.884	1456.491	-83.813	1456.431	-83.842	1408.182	-0.011	1359.782	83.805	1408.154	0	0	2	1.026	2	0.226	1	0.226	1	111	1	FALSE	2	2.4	0	90	0	105100	105100	0	2	1	1	PP0(CE-)L1/C02_FO_1_3	PP0(CE-)L1/C02_FO_2_2	C	A	PP1(CE-)11_FO_1_3	PP1(CE-)9_FO_2_2	Ap	Ap	PPFO(CE-)X5_19	DAQ_2_5
61	1	6	10	bOeRL	167.639	1456.54	2	5	251.436	1504.9	83.789	1504.927	83.805	1408.154	167.636	1359.754	251.452	1408.127	251.436	1504.9	0	0	2	1.221	2	0.381	1	0.381	1	111	1	FALSE	3	3.6	0	83.434	0	106100	106100	0	2	1	1	PP0(CE-)L1/C02_FO_1_3	PP0(CE-)L1/C02_FO_2_2	C	A	PP1(CE-)11_FO_1_3	PP1(CE-)9_FO_2_2	Ap	Ap	PPFO(CE-)X5_19	DAQ_2_5
104	2	2	0	gIe	339.38	2.37	3	6	339.4	99.2	320.4	88.2	320.4	-83.5	339.4	-94.4	423.2	-46	423.2	50.8	339.4	99.2	1	0	0	3.48	4	3.48	4	0	0	FALSE	6	7.2	0	0.4	1	202000	202001	0	0	2	2	PP0(CE-)L2/C01_FO_1_2	None	A	None	PP1(CE-)5_FO_1_17	None	Ap	None	PPFO(CE-)X5_1	DAQ_1_1
114	2	3	0	FI	507.02	2.37	0	6	507	-94.4	590.8	-46	590.8	50.7	507	99.2	423.2	50.7	423.2	-46	507	-94.4	1	0	0	2.654	3	3.004	4	0	0	FALSE	6	7.2	0	0.268	1	203000	203001	0	0	2	2	PP0(CE-)L2/C01_FO_1_2	None	A	None	PP1(CE-)5_FO_1_17	None	Ap	None	PPFO(CE-)X5_1	DAQ_1_1
124	2	4	0	FI	674.66	2.37	0	6	674.7	-94.4	758.5	-46	758.5	50.7	674.7	99.2	590.8	50.7	590.8	-46	674.7	-94.4	1	0	0	1.842	2	1.895	2	0	0	TRUE	6	7.2	0	0.201	1	204000	204001	0	0	2	2	PP0(CE-)L2/C01_FO_1_2	None	A	None	PP1(CE-)5_FO_1_17	None	Ap	None	PPFO(CE-)X5_1	DAQ_1_1
125	2	4	1	FI	590.84	147.55	1	6	590.8	50.7	674.7	99.2	674.7	195.9	590.8	244.4	507	195.9	507	99.2	590.8	50.7	1	0	0	2.091	3	2.203	3	1	0	FALSE	6	7.2	0	14.022	1	204010	204011	0	0	1	1	PP0(CE-)L2/C01_FO_1_1	None	A	None	PP1(CE-)5_FO_1_16	None	Ap	None	PPFO(CE-)X5_4	DAQ_1_3
136	2	5	1	FI	758.48	147.55	1	6	758.5	50.7	842.3	99.2	842.3	195.9	758.5	244.4	674.7	195.9	674.7	99.2	758.5	50.7	1	0	0	1.559	2	1.578	2	1	0	FALSE	6	7.2	0	11.008	1	205010	205011	0	0	1	1	PP0(CE-)L2/C01_FO_1_1	None	A	None	PP1(CE-)5_FO_1_16	None	Ap	None	PPFO(CE-)X5_4	DAQ_1_3
137	2	5	2	FI	674.66	292.73	1	6	674.7	195.9	758.5	244.4	758.5	341.2	674.7	389.5	590.8	341.2	590.8	244.4	674.7	195.9	1	0	0	1.658	2	1.681	2	1	0	TRUE	6	7.2	0	23.456	1	205020	205021	0	0	1	1	PP0(CE-)L2/C01_FO_1_1	None	A	None	PP1(CE-)5_FO_1_16	None	Ap	None	PPFO(CE-)X5_4	DAQ_1_3
105	2	2	1	dIeR	255.56	147.55	3	5	255.6	244.3	236.6	233.4	320.4	88.2	339.4	99.2	339.4	195.9	255.6	244.3	0	0	1	0	0	1.915	2	1.915	2	2	0	FALSE	3	3.6	0	30	1	202010	202011	0	0	2	2	PP0(CE-)L2/C01_FO_1_2	None	A	None	PP1(CE-)5_FO_1_17	None	Ap	None	PPFO(CE-)X5_1	DAQ_1_1
116	2	3	2	FI	339.38	292.73	1	6	339.4	195.9	423.2	244.4	423.2	341.2	339.4	389.5	255.6	341.2	255.6	244.4	339.4	195.9	1	0	0	3.105	4	3.706	4	2	0	FALSE	6	7.2	0	40.779	1	203020	203021	0	0	2	2	PP0(CE-)L2/C01_FO_1_2	None	A	None	PP1(CE-)5_FO_1_17	None	Ap	None	PPFO(CE-)X5_1	DAQ_1_1
127	2	4	3	FI	423.2	437.9	1	6	423.2	341.2	507	389.5	507	486.3	423.2	534.7	339.4	486.3	339.4	389.5	423.2	341.2	1	0	0	2.092	3	2.205	3	2	0	FALSE	6	7.2	0	45.978	1	204030	204031	0	0	2	2	PP0(CE-)L2/C01_FO_1_2	None	A	None	PP1(CE-)5_FO_1_17	None	Ap	None	PPFO(CE-)X5_1	DAQ_1_1
139	2	5	4	FI	507.02	583.09	1	6	507	486.3	590.8	534.7	590.8	631.5	507	679.9	423.2	631.5	423.2	534.7	507	486.3	1	0	0	1.556	2	1.575	2	2	0	TRUE	6	7.2	0	48.992	1	205040	205041	0	0	2	2	PP0(CE-)L2/C01_FO_1_2	None	A	None	PP1(CE-)5_FO_1_17	None	Ap	None	PPFO(CE-)X5_1	DAQ_1_1
115	2	3	1	FI	423.2	147.55	1	6	423.2	50.7	507	99.2	507	195.9	423.2	244.4	339.4	195.9	339.4	99.2	423.2	50.7	1	0	0	3.104	4	3.703	4	3	0	FALSE	6	7.2	0	19.221	1	203010	203011	0	0	2	2	PP0(CE-)L2/C01_FO_1_3	None	C	None	PP1(CE-)5_FO_1_18	None	Ap	None	PPFO(CE-)X5_3	DAQ_1_2
126	2	4	2	FI	507.02	292.73	1	6	507	195.9	590.8	244.4	590.8	341.2	507	389.5	423.2	341.2	423.2	244.4	507	195.9	1	0	0	2.199	3	2.349	3	3	0	FALSE	6	7.2	0	30	1	204020	204021	0	0	2	2	PP0(CE-)L2/C01_FO_1_3	None	C	None	PP1(CE-)5_FO_1_18	None	Ap	None	PPFO(CE-)X5_3	DAQ_1_2
138	2	5	3	FI	590.84	437.9	1	6	590.8	341.2	674.7	389.5	674.7	486.3	590.8	534.7	507	486.3	507	389.5	590.8	341.2	1	0	0	1.659	2	1.683	2	3	0	TRUE	6	7.2	0	36.544	1	205030	205031	0	0	2	2	PP0(CE-)L2/C01_FO_1_3	None	C	None	PP1(CE-)5_FO_1_18	None	Ap	None	PPFO(CE-)X5_3	DAQ_1_2
151	2	6	5	FO	590.84	728.27	4	6	590.8	631.5	674.7	679.9	674.7	776.7	590.8	825	507	776.7	507	679.9	590.8	631.5	1	0	0	1.002	2	0.959	1	4	0	FALSE	3	3.6	0	50.948	0	206050	206050	0	0	1	1	PP0(CE-)L2/C01_FO_1_1	None	A	None	PP1(CE-)5_FO_1_16	None	Ap	None	PPFO(CE-)X5_4	DAQ_1_3
163	2	7	6	FO	674.66	873.45	4	6	674.7	776.7	758.5	825	758.5	921.9	674.7	970.2	590.8	921.9	590.8	825	674.7	776.7	1	0	0	0.781	1	0.747	1	4	0	TRUE	3	3.6	0	52.317	0	207060	207060	0	0	1	1	PP0(CE-)L2/C01_FO_1_1	None	A	None	PP1(CE-)5_FO_1_16	None	Ap	None	PPFO(CE-)X5_4	DAQ_1_3
